Ave Lat	Max Lat	Min Lat	Cycle
64	64	64	64
64	64	64	64
64	64	64	65
64	64	64	66
64	64	64	66
64	64	64	67
64	64	64	68
64	64	64	70
64	64	64	72
64	64	64	79
75.4	79	64	80
75.84	79	64	80
74.99	79	64	81
76.3	79	64	81
75.92	79	64	82
75.37	79	64	83
75.59	79	64	84
75.02	79	64	85
75.42	79	64	88
75.85	79	64	92
83.09	94	64	96
87.65	94	67	96
86.03	94	72	97
86.86	94	65	97
87.2	94	74	98
87.02	94	73	99
87.24	94	71	100
87.47	94	70	101
86.92	94	64	103
87.93	94	71	107
91.34	108	65	112
99.34	109	75	112
98.4	108	83	113
96.89	107	75	113
99.33	108	80	114
98.34	109	79	115
98.88	109	82	115
99.19	109	80	117
98.98	109	76	118
99.43	109	69	122
100.7	123	70	128
111.11	124	85	128
109.53	123	85	129
108.3	121	84	129
110.33	122	86	130
111.01	123	95	130
110.01	123	89	131
111.33	123	91	132
109.98	123	80	134
110.87	123	79	136
109.71	122	76	143
122.04	137	94	144
121.61	138	97	144
120.61	137	94	145
120.23	137	85	145
121.97	137	106	146
121.97	134	101	147
122.13	138	97	148
122.29	137	93	149
121.99	138	90	152
122.11	136	97	157
129.88	150	88	160
134.2	153	109	160
132.25	150	106	161
132.41	152	93	161
133.76	148	115	162
131.85	147	108	163
133.36	151	103	164
134.09	149	92	165
133.74	147	104	167
134.69	149	110	171
137.23	161	102	176
145.7	165	119	176
144.19	164	116	177
143.31	164	109	177
146.19	163	105	178
143.78	163	122	179
145.39	162	124	179
144.21	163	112	181
145.48	163	103	182
146.11	162	114	186
147.04	174	109	192
156.79	178	126	192
156.87	178	128	193
154.1	177	122	193
156.81	175	118	194
157.27	178	131	194
154.96	173	130	195
157.25	178	128	196
156.71	175	117	198
156.5	174	125	201
156.04	178	114	208
168.73	189	139	208
167.83	193	134	208
166.69	190	126	209
167.04	189	133	210
169.16	190	140	210
166.95	186	136	211
167.93	187	134	212
168.23	189	132	213
167.33	187	129	216
168.88	190	126	221
175.64	202	129	224
179.95	203	138	224
179.33	203	130	225
179.33	205	143	225
181.02	202	157	226
178.45	199	149	227
178.95	201	146	228
179.6	204	139	229
179.46	200	140	231
181	199	143	235
183.86	217	138	240
192.76	215	152	240
190.57	217	156	241
188.49	218	139	241
193.65	217	156	242
190.14	217	165	243
190.18	215	150	243
189.92	215	151	245
191.5	215	153	246
191.65	214	148	250
193.36	230	149	256
202.82	228	169	256
203.03	232	162	257
199.23	225	149	257
205.06	229	169	258
203.1	231	171	258
200.57	227	161	259
202.67	229	162	260
202.67	230	153	262
201.77	223	159	265
202.53	232	154	272
216.6	242	177	272
214.59	247	177	272
211.01	237	157	273
214.69	241	181	274
215.36	243	189	274
213.26	240	169	275
212.87	239	170	276
214.98	244	168	278
213.76	238	171	280
214.89	247	164	285
222.68	254	175	288
227.37	259	179	288
224.3	261	171	289
225.26	254	190	289
226.48	257	199	290
224.57	255	187	291
224.43	251	179	292
225.94	253	170	293
225.96	253	178	295
226.99	252	190	299
229.48	264	176	304
239.97	274	193	304
235.53	274	195	305
235.19	265	171	305
239.65	269	204	306
235.57	270	195	307
236.19	265	191	308
236.47	267	183	309
237.94	265	184	311
238.2	263	200	314
239.56	276	186	320
249.99	279	203	320
248.56	286	198	321
243.74	279	186	321
251.3	278	218	322
249.29	283	210	323
247.02	279	204	323
249.78	282	203	324
247.29	279	190	326
248.78	278	204	329
248.76	283	199	336
262.44	294	213	336
259.85	295	212	337
255.8	290	195	337
261.38	290	227	338
261.41	296	226	338
258.72	292	216	339
258.83	293	214	340
261.71	293	206	342
259.67	291	199	344
259.38	290	213	350
269.37	301	216	352
273.23	309	223	352
267.91	303	210	353
272.33	305	229	353
272.3	308	238	354
270.98	306	231	355
268.61	306	213	356
273.5	307	221	357
271.86	304	214	359
272.35	301	224	364
276.44	315	226	368
285.67	323	229	368
280.91	312	240	369
281.97	319	225	369
284.74	313	248	370
281.35	321	233	371
280.84	321	224	372
284.56	315	234	373
283.85	319	224	375
284.34	315	241	379
284.27	327	235	384
296.55	325	241	384
294.02	336	259	385
290.57	333	240	385
298.77	329	261	386
293.86	332	257	387
292.8	334	238	387
296.2	330	237	388
294.25	333	234	390
295.61	331	248	393
294.82	332	248	400
308.64	340	260	400
306.26	351	254	401
301.66	343	253	401
308.34	343	270	402
306.53	344	269	402
305.77	349	250	403
306.02	343	247	404
307.07	346	249	406
306.17	346	246	408
304.96	338	258	415
317.17	352	265	416
319.79	366	265	416
314.49	356	268	417
318.15	357	272	417
318.79	357	270	418
318.14	359	263	419
315.3	363	259	420
318.79	353	261	421
318.9	360	257	423
319.26	350	273	428
322.62	365	273	432
332.51	380	280	432
328.3	367	288	433
327.36	371	279	433
332.34	369	281	434
328.1	371	277	435
327.36	377	273	436
330.58	367	268	437
329.82	371	266	439
331.56	369	285	443
330.33	368	283	448
344.22	377	290	448
341.2	395	305	449
335.81	386	291	449
346.88	382	290	450
339.86	386	286	451
339.38	388	276	451
342.09	374	284	453
341.77	380	276	454
341.58	386	297	457
341.45	383	293	464
354.82	388	308	464
353.51	402	302	465
348.39	400	303	465
355.98	394	315	466
352.92	396	296	466
352.07	399	290	467
353.55	388	297	468
354.01	394	291	470
351.51	392	294	472
351.73	391	300	479
364.19	402	314	480
366.42	414	313	480
362.01	410	315	481
363.32	415	315	481
366.21	406	310	482
365.16	413	309	483
361.39	398	304	484
366.26	409	300	485
365	404	307	488
365.45	404	308	492
369.39	409	319	496
378.88	413	327	496
374.27	415	328	497
373.33	429	329	497
379.1	419	324	498
374.12	419	323	499
374.39	423	318	500
378	418	315	501
375.47	421	321	503
377.56	418	320	507
378.03	421	316	512
390.35	425	341	512
386.48	430	342	513
382.44	443	334	513
392.69	432	332	514
385.71	431	336	515
387.37	429	333	515
388.33	433	326	517
388.22	435	336	518
387.13	429	330	522
388.31	431	326	528
400.58	436	354	528
398.94	442	349	529
394.08	457	348	529
401.32	446	358	530
398.91	444	346	530
398.68	446	341	531
400.99	444	338	532
399.58	447	340	534
397.33	439	344	536
398.93	443	340	543
410.87	448	364	544
412.56	450	358	544
407.41	468	362	545
409.08	459	358	545
412.1	458	360	546
409.35	457	354	547
410.48	457	353	548
413.69	462	354	549
407.98	452	354	552
412.09	457	354	557
417.2	458	372	560
425.11	461	368	560
420.1	471	363	561
421.71	483	369	561
423.96	472	371	562
418.48	471	368	563
419.91	472	345	564
426.16	469	367	565
420.95	472	368	567
424.05	458	369	571
424.09	471	362	576
436.85	472	383	576
432.11	474	378	577
429.09	498	380	577
438.6	483	384	578
431.55	479	382	579
433.07	484	368	579
434.26	481	349	581
434.13	487	388	582
432.27	474	369	586
436.65	485	377	592
447.45	487	397	592
444.66	489	396	593
440.89	510	389	593
448.61	490	395	594
444.78	491	392	594
442	489	373	595
447.99	496	363	596
445.22	501	393	598
442.12	490	382	601
447.02	500	391	608
456.72	495	405	608
458.34	499	408	608
454.09	523	389	609
456.97	502	404	610
458.57	505	399	610
455.35	502	387	611
456.36	498	369	612
458.86	515	407	613
453.57	502	396	616
460.55	502	400	621
462.29	509	410	624
471.7	511	418	624
465.3	517	399	625
468.7	537	408	625
470.48	520	414	626
465.46	517	402	627
466.9	512	375	628
471.92	526	414	629
467.02	516	401	631
470.92	513	406	635
470.44	519	408	640
483.11	526	425	640
477.86	526	410	641
476.99	551	422	641
484.89	532	428	642
477.83	531	422	643
479.39	526	414	643
478.26	519	387	645
481.49	536	412	646
480.17	527	416	650
482.45	531	421	656
492.76	541	437	656
491.43	539	440	657
486.42	560	422	657
496.8	541	446	658
490.31	547	438	658
489.2	536	425	659
492.84	533	402	660
492.39	546	437	662
489.12	540	427	665
492.91	544	432	672
504.08	552	446	672
503.1	555	428	672
500.05	572	437	673
503.47	556	439	674
505.02	562	449	674
502.1	560	437	675
501.46	548	416	676
504.68	557	449	678
500.76	555	441	680
506.47	553	448	685
508.52	565	444	688
518.75	567	443	688
510.47	570	448	689
514.95	583	450	689
516.95	575	464	690
512.34	573	446	691
513.3	561	430	692
517.3	572	449	693
513.57	570	454	695
517.5	563	451	699
516.12	567	458	704
531.03	580	449	704
523.81	572	450	705
523.03	597	464	705
531.9	582	473	706
523.62	586	460	707
525.54	575	445	708
526.27	573	449	709
526.29	586	465	711
526.38	584	460	714
528.09	576	458	720
541.44	595	484	720
535.7	587	454	721
534.58	612	474	721
542.15	587	496	722
536.77	598	481	723
536.88	590	453	723
539.85	588	454	724
537.38	594	468	726
534.72	593	471	729
538.93	587	473	736
552	610	492	736
549.18	602	469	737
546.42	627	472	737
550.9	601	487	738
551.53	612	486	738
548.42	611	473	739
549.54	603	468	740
550.7	607	478	742
546.03	606	480	744
552.42	600	494	750
556.89	623	486	752
564.24	617	480	752
556.17	618	487	753
562.82	636	493	753
563.09	615	500	754
560.16	623	488	755
560.19	618	476	756
564.02	622	491	757
558.45	618	492	759
564.16	611	495	764
564.53	619	501	768
576.83	629	491	768
569.5	619	498	769
570.57	651	507	769
576.94	631	513	770
570.39	637	495	771
571.93	628	488	772
572.7	630	496	773
572.76	635	505	775
574.22	625	509	779
574.59	627	511	784
588.32	642	520	784
580.98	642	504	785
581.53	661	521	785
589.81	643	545	786
582.36	652	525	787
582.69	640	503	787
585.41	638	501	788
584.94	649	519	790
581.51	644	516	793
585.59	637	525	800
597.87	649	534	800
594.74	656	517	801
593.18	673	523	801
598.74	652	534	802
595.66	657	537	802
594.45	662	504	803
594.95	650	510	804
597.62	663	529	806
593.05	657	521	808
596.61	652	535	815
604.05	660	540	816
609.15	669	532	816
604.7	672	532	817
607.82	686	549	817
608.28	657	551	818
605.91	674	517	819
606.37	665	517	820
607.83	663	537	821
605.08	670	538	823
610.22	665	531	828
611.04	674	545	832
623.23	683	545	832
616.81	686	544	833
615.87	696	560	833
622.25	676	564	834
615.61	685	531	835
616.6	680	518	836
620.28	678	539	837
617.22	683	557	839
620.72	679	544	843
618.89	673	558	848
635.34	696	569	848
627.25	682	554	849
628.02	707	568	849
633.91	693	580	850
628.29	696	570	851
627.64	693	545	851
629.45	689	529	853
632.72	696	575	854
629.12	694	555	857
631.25	687	567	864
642.75	697	570	864
641.98	711	568	865
639.22	722	568	865
642.72	705	583	866
642.03	707	584	866
638.52	708	554	867
642.98	703	532	868
641.65	704	564	870
640.22	703	556	872
642.51	705	581	879
651.15	705	592	880
655.72	712	581	880
650.59	726	579	881
654.49	737	596	881
653.58	707	590	882
652.98	723	565	883
651.67	718	547	884
655.03	718	571	885
650.08	718	578	888
657.02	720	570	892
657.15	712	593	896
667.78	720	593	896
663.43	737	589	897
662.58	747	602	897
667.8	732	610	898
661.66	735	577	899
662.86	736	559	900
666.83	730	586	901
663.74	732	593	903
666.83	728	585	907
666.86	727	605	912
680.05	726	607	912
673.32	734	592	913
674.12	754	623	913
