Ave Lat	Max Lat	Min Lat	Cycle
226.8	431	24	436
624.14	827	429	837
1022.75	1231	835	1238
1420.16	1631	1216	1639
1812.73	2029	1583	2040
2215.54	2422	2002	2440
2604.26	2835	2359	2841
2992.71	3220	2724	3242
3405.14	3614	3147	3642
3795.63	4021	3499	4043
4180.68	4429	3886	4444
4596.88	4821	4366	4844
4979.67	5241	4624	5245
5367.15	5641	4993	5646
5800.11	6042	5542	6046
6192.65	6415	5962	6447
6581.36	6823	6281	6848
6975.32	7243	6584	7248
7344.19	7643	7004	7649
7757.14	8046	7353	8050
8171.7	8422	7796	8450
8538.2	8822	8159	8851
8944.16	9235	8543	9252
9340.96	9600	8926	9653
9711.66	10029	9289	10053
10162.1	10441	9625	10454
10572	10851	10247	10855
10937.8	11221	10601	11256
11333.6	11612	10861	11656
11704.1	12039	11165	12057
12146.8	12428	11600	12458
12593.7	12847	12244	12859
12961.7	13241	12657	13260
13354.8	13644	12850	13661
13779	14040	13328	14062
14184.7	14438	13920	14463
14583.8	14843	14316	14864
14990.3	15232	14711	15265
15393.5	15645	15130	15666
15802.9	16030	15540	16067
16204	16449	15929	16468
16611	16862	16373	16869
17008.2	17245	16743	17270
17416.3	17612	17142	17671
17816.3	18061	17556	18073
18217.2	18439	17920	18481
18628.6	18882	18387	18897
19046.4	19289	18832	19312
19464.9	19710	19205	19729
19890.3	20122	19637	20155
20315.8	20573	20006	20578
20734.8	20969	20435	20996
21155.2	21399	20881	21413
21571.5	21814	21280	21836
21995.2	22248	21730	22257
22415.8	22641	22120	22675
22835	23087	22605	23092
23246.8	23503	23003	23507
23661.7	23904	23417	23919
24069.3	24310	23795	24332
24487.2	24713	24241	24747
24903.1	25147	24661	25162
25318.5	25556	25090	25572
25732.7	25958	25510	25988
26151.7	26406	25920	26408
26571.8	26790	26337	26828
26987.8	27240	26746	27244
27405.6	27634	27184	27656
27818.3	28063	27594	28071
28226.5	28475	27975	28486
28651.5	28895	28424	28918
29087.5	29333	28831	29350
29522.5	29752	29257	29782
29957	30192	29691	30214
30387.1	30624	30137	30646
30824.3	31071	30576	31085
31252.9	31494	30983	31518
31682.3	31936	31423	31950
32125.1	32389	31856	32389
32560.8	32795	32319	32822
33000.9	33254	32746	33262
33432.6	33668	33153	33694
33869.6	34091	33602	34134
34306.8	34544	34079	34574
34750.8	34985	34513	35013
35180.9	35426	34944	35446
35619.9	35855	35376	35886
36055.9	36319	35802	36325
36491.7	36732	36219	36758
36931.4	37186	36666	37198
37376.4	37625	37127	37637
37809.2	38050	37530	38073
38246.2	38488	38009	38510
38682.7	38914	38425	38950
39124.7	39356	38843	39409
39605.6	39872	39358	39882
40073.6	40334	39809	40354
40550.7	40808	40301	40826
41019.8	41297	40759	41310
41500.3	41755	41224	41793
41978.5	42232	41732	42262
42456.1	42727	42205	42734
42930.2	43165	42671	43217
43406.9	43675	43149	43690
43879.5	44141	43624	44162
44345.7	44609	44107	44626
44811.4	45080	44577	45097
45288.2	45558	45018	45574
45771.4	46051	45485	46058
46261.2	46532	46011	46545
46754.4	47016	46462	47038
47236.9	47499	46977	47522
47725.3	47984	47441	48009
48212.9	48486	47940	48502
48695.5	48975	48380	48986
49184.4	49443	48913	49470
49670.4	49917	49403	49957
50159.1	50419	49867	50446
50648.3	50932	50363	50942
51136.8	51412	50874	51422
51626.1	51878	51350	51917
52115.3	52383	51847	52402
52595.8	52856	52319	52886
53080.7	53354	52804	53382
53581.1	53843	53304	53869
54073.8	54340	53780	54361
54564.1	54834	54302	54853
55055.4	55313	54788	55349
55538.7	55768	55250	55822
56030.4	56315	55736	56330
56535	56827	56268	56838
57044.4	57295	56785	57338
57544.5	57814	57269	57838
58048.2	58319	57751	58338
58547.7	58825	58276	58838
59048.4	59316	58784	59338
59547	59820	59260	59841
60050.1	60310	59781	60341
60549.4	60825	60273	60841
61050.2	61331	60801	61341
61545.4	61810	61284	61841
62045.3	62313	61814	62341
62554.9	62845	62270	62866
63070.4	63354	62774	63369
63572.3	63841	63281	63874
64080.4	64330	63798	64374
64578.7	64849	64325	64875
65086	65369	64800	65403
65636.2	65912	65305	65952
66178.4	66463	65885	66484
66726.2	67022	66407	67044
67276.6	67567	66996	67604
67823.2	68134	67546	68148
68380.4	68667	68086	68724
68945.2	69261	68651	69288
69564.3	69936	69217	69944
70238.2	70586	69890	70611
70893.3	71267	70559	71276
71557.4	71933	71161	71936
72224.1	72581	71826	72617
72883.8	73197	72538	73204
73442.8	73827	73131	73831
74152	74606	73748	74615
