Ave Lat	Max Lat	Min Lat	Cycle
48.56	64	44	64
64	64	64	64
63.39	64	44	65
63.84	64	54	66
63.8	64	44	67
64.52	68	56	69
65.76	68	50	70
65.31	68	54	71
65.92	72	44	74
66.99	76	54	77
69.09	79	44	80
75.7	79	65	80
74.11	79	57	81
74.66	80	57	82
75.08	80	64	83
75.86	83	64	85
76.25	84	58	86
76.21	84	46	88
76.07	87	57	89
77.25	87	52	92
79.24	91	64	96
85.73	94	70	96
85.03	94	69	97
84.56	94	64	98
86.47	95	69	99
86.37	97	64	100
88.49	98	69	102
88.33	97	64	103
88.02	102	64	105
89.96	104	64	108
89.8	105	64	112
96.44	109	75	112
96.36	109	77	113
96.96	108	69	114
96.89	110	77	115
97.92	108	80	116
99	112	67	117
99.73	113	80	119
98.48	117	73	121
100.83	115	76	123
99.39	117	78	126
104.7	122	63	128
107.39	121	81	129
108.49	123	80	129
107.94	124	64	131
107.94	123	71	132
109.93	124	82	133
110.47	126	79	135
108.82	124	71	136
110.32	131	78	138
111.79	128	78	141
115.51	134	78	144
119.48	136	91	144
118.13	138	87	145
117.51	138	77	146
119.49	135	94	147
120.4	137	93	149
120.57	137	79	150
120.62	137	88	152
118.7	134	85	153
124.33	140	103	156
123.81	143	69	160
130.12	147	101	160
129.71	149	95	161
130.8	152	99	162
129	150	97	163
131.42	153	107	164
128.26	156	93	166
133.52	151	99	167
130.81	152	89	169
133.38	155	81	172
133.38	155	69	175
141.26	162	114	176
139.03	163	113	177
140.93	166	78	178
140.87	166	110	179
141.42	160	107	180
141.7	166	100	181
143.97	165	108	183
140.31	161	95	185
144.47	166	99	187
142.73	165	112	190
149.84	173	120	192
149.78	177	117	193
152.69	180	112	193
150.97	175	99	195
153.88	172	120	196
152.69	184	126	197
154.61	180	123	199
151.88	178	123	200
154.74	180	96	203
155.45	186	123	205
158.63	183	131	208
161.86	191	131	209
163.01	188	132	209
164.04	187	114	210
161.75	186	123	212
164.34	190	129	213
161.82	198	103	214
164.27	192	132	216
165.09	197	105	218
166.19	190	129	220
165.84	193	130	224
174.16	200	135	224
171.84	201	133	225
172.73	209	113	226
174.25	198	145	227
174.38	207	132	228
173.99	203	125	230
174.33	201	135	231
176.86	202	143	233
177.1	203	119	236
176.62	207	123	240
186.1	218	148	240
182.54	214	143	241
183.58	222	136	242
186.3	213	154	243
185.56	213	153	245
186.81	217	153	246
185.72	214	128	247
187.92	218	130	249
189.21	219	155	251
188.46	216	151	255
193.34	232	155	256
192	220	155	257
196.22	226	148	257
197.57	225	154	258
195.85	226	156	260
194.72	241	160	261
196.1	232	129	262
198.09	228	143	264
198.9	229	142	266
202.91	233	165	269
200.86	232	149	272
208.02	243	157	272
203.81	239	169	273
206.53	252	123	274
206.97	238	158	275
207.71	239	170	277
204.09	236	161	278
209.24	238	157	280
211.06	242	182	281
210.81	243	171	285
213.32	252	159	288
213.1	242	166	288
216.52	254	178	289
219.93	265	153	290
215.11	256	164	291
219.86	254	185	293
215.15	256	131	294
222.62	265	165	296
223.8	255	162	297
221.78	255	180	300
219.26	254	177	304
227.91	270	177	304
226.91	261	181	305
227.1	271	159	306
227.61	261	178	307
229.23	259	184	308
229.48	272	186	309
231.83	261	141	311
230.72	255	178	312
232.44	268	174	315
232.84	264	165	318
234.6	274	201	320
240.97	283	188	321
239.02	281	172	321
239.05	284	193	322
237.51	274	143	324
242.29	282	186	325
239.57	285	178	326
242.19	274	210	328
245.79	293	208	330
246.55	283	185	333
241.81	274	189	336
250.69	291	196	336
249.94	298	202	337
249.37	299	158	338
247.38	282	193	340
250.57	290	189	341
253.08	297	201	342
254.46	288	194	344
255.85	295	201	346
257.85	294	205	348
253.93	293	189	352
261.22	302	210	352
259.43	309	195	353
266.13	311	192	354
261.03	299	213	355
262.08	300	211	356
258.34	304	216	358
266.9	302	208	359
267.62	309	215	361
263.22	302	177	364
265.83	313	219	368
273.7	315	223	368
272	323	223	369
273	324	207	370
270.79	313	175	371
274.57	318	203	372
274.5	327	228	374
274.41	317	219	375
276.02	324	236	377
277.96	317	218	380
277.89	322	227	383
282.78	324	234	384
281.09	329	234	385
284.56	337	190	386
282.12	324	214	387
283.16	313	222	388
286.58	335	242	389
285.71	321	237	391
285.34	330	236	393
289.32	335	235	395
288.34	331	226	398
293.59	338	244	400
295.34	341	229	401
297.52	351	237	401
292.15	341	223	402
294.21	331	245	404
294.71	347	232	405
297.55	343	206	406
298.86	332	251	408
297.13	346	244	410
300.42	357	232	413
297.95	338	235	416
306.81	356	244	416
302.29	352	238	417
301.94	363	210	418
304.76	351	231	419
307.4	349	247	420
307.95	364	260	422
305.79	348	234	423
312.03	348	271	425
310.93	355	239	428
309.29	353	248	432
315.8	359	267	432
315	359	249	433
318.4	370	266	434
314.71	356	238	435
317.68	367	255	437
316.76	380	245	438
317.97	356	246	440
322.54	360	268	441
321.98	359	226	444
322.67	371	253	447
325.85	373	259	448
324.45	371	263	449
327.59	378	262	449
327.64	378	233	451
326.32	369	266	452
329.63	376	278	453
330.66	375	248	455
328.78	371	267	456
334.77	380	246	459
336.05	395	249	461
333.08	380	268	464
339.66	384	286	464
340.08	400	281	465
337.02	406	245	466
337.88	377	292	467
338.38	375	275	469
339.92	385	261	470
343.89	381	279	472
341.1	378	279	473
342.87	394	260	476
341.41	398	259	480
350.49	395	295	480
346.26	384	286	481
348.09	410	271	482
349.41	398	268	483
350.51	391	283	485
350.65	418	262	486
350.65	388	288	488
354.16	409	293	490
355.28	404	274	492
354.82	418	274	495
360.63	409	309	496
358.27	408	301	497
360.32	421	266	498
360.31	413	295	499
361.18	407	298	500
355.99	403	284	501
