Ave Lat	Max Lat	Min Lat	Cycle
48.84	64	44	64
64	64	64	64
63.58	64	51	65
63.96	64	60	66
63.85	64	55	67
64.1	68	49	68
65.38	68	44	69
66.21	68	48	71
65.83	72	57	73
67.48	72	57	76
67.87	79	50	80
75.7	79	64	80
75.37	80	58	81
75.6	79	58	82
74.85	79	64	83
76.09	83	66	84
76.99	83	64	85
77.85	84	63	87
77.78	88	64	89
78.24	87	64	91
80.27	91	59	96
87.29	94	75	96
86.91	94	69	97
87.23	94	70	98
85.72	94	64	99
87.87	95	69	100
88.43	98	66	101
88.34	98	68	103
90.66	100	68	104
89.78	102	68	107
90.49	104	69	110
96.11	108	71	112
98.5	109	81	112
99.7	108	78	113
99.17	108	81	114
97.78	109	74	115
99.03	113	68	116
101.98	113	77	118
99.71	111	64	120
100.1	116	64	122
101.94	119	83	125
106.37	121	72	128
110.03	122	92	128
110.39	123	87	129
110.3	122	84	130
109.68	121	81	131
111.28	124	83	132
112	125	83	134
111.82	126	68	135
113.82	131	80	138
112.36	129	64	140
114.74	133	86	144
123.87	136	102	144
120.98	135	92	145
122.28	137	80	146
121.01	137	92	147
123.99	140	94	148
122.98	139	97	149
123.95	140	104	151
121.89	137	89	152
125.88	142	66	155
123.2	144	88	159
134.15	149	111	160
132.66	147	108	161
133.37	148	105	161
132.78	150	106	162
134.17	154	107	164
134.5	153	95	165
135.46	153	74	167
134.94	154	104	168
136.66	156	104	171
137	157	81	174
143.92	163	115	176
145.53	164	121	177
145.73	162	97	177
143.85	164	110	178
145.32	164	120	180
145.31	164	120	181
146.43	167	114	182
146.56	162	112	184
148.05	169	93	186
149.52	173	89	189
151.83	178	112	192
157.34	179	127	192
154.6	175	106	193
156.03	179	103	194
155.33	176	120	195
156.52	179	129	196
158.4	177	127	198
156.41	182	101	199
157.8	181	128	201
161.14	186	104	204
160.4	188	122	208
168.84	194	139	208
168.4	187	108	209
169.06	194	130	210
167.69	192	136	211
168.37	189	136	212
168.58	189	121	213
170.7	194	112	215
169.24	196	137	217
170.79	192	115	219
172	197	137	223
181.04	206	145	224
180.73	200	149	225
178.34	203	121	225
178.07	200	139	227
179.98	206	151	228
182.13	202	136	229
182.66	213	149	231
182.92	205	150	232
183.29	208	152	234
181.37	208	123	238
189.67	215	155	240
191.55	215	157	240
191.77	219	131	241
190.28	211	156	242
192.42	215	160	244
192.42	219	145	245
191.88	220	141	246
192.79	217	157	248
193.63	221	160	250
195.24	221	158	254
201.02	223	140	256
202.22	229	158	257
205.03	230	138	257
201.55	226	154	258
203.95	231	162	260
204.82	229	171	261
204.01	238	154	262
204.52	235	162	264
204.17	232	168	266
205.84	237	145	269
210.55	241	162	272
215.93	239	169	272
216.01	243	169	273
212.99	248	170	274
214.2	240	168	275
216.92	244	186	276
216.81	241	148	278
216.97	249	168	279
216.87	245	180	281
215.26	249	159	284
219.02	252	179	288
228.87	252	179	288
227.75	253	150	289
226.58	253	188	289
224.97	260	181	291
224.61	251	183	292
226.03	267	180	293
226.47	257	181	295
227.91	259	181	296
231.23	261	170	299
227.36	267	191	302
236.87	265	200	304
237.47	267	180	304
238.55	265	200	305
235.57	267	163	306
235.56	265	187	308
238.78	274	194	309
236.38	280	185	310
240.8	272	195	312
241.12	275	183	314
241.28	271	181	317
245.73	277	200	320
250.21	278	188	320
249.6	281	203	321
247.08	279	174	322
248.64	279	203	323
250.91	285	209	325
250.62	279	199	326
253.03	283	211	327
253.22	286	210	330
248.33	281	195	333
254.43	287	199	336
262.16	292	218	336
261.55	288	209	337
260.71	294	226	338
259.19	293	208	339
260.82	294	218	340
264.72	299	219	341
263.51	296	217	343
263.28	297	220	345
261.53	298	195	347
264.34	300	216	351
273.21	301	218	352
273.65	303	235	353
271.38	303	200	353
273.14	301	226	354
271.31	306	223	356
273.3	306	219	357
272.4	312	224	359
272.46	305	236	360
275.65	313	223	363
276.09	320	237	367
284.57	315	243	368
286.77	318	228	369
285.41	317	208	369
283.79	311	237	371
285.25	323	246	372
284.91	313	249	373
285.83	318	247	375
283.12	315	231	377
286.73	330	235	379
289.81	329	241	382
293.05	329	249	384
295.79	329	243	384
294.57	332	218	385
294.8	330	251	386
293.58	330	244	387
297.19	327	241	389
296.94	325	260	390
297.37	341	254	391
299.56	336	248	394
295.94	331	244	396
303.22	342	262	400
307.62	343	247	400
307.76	346	233	401
