Ave Lat	Max Lat	Min Lat	Cycle
64	64	64	64
64	64	64	65
64	64	64	66
64	64	64	67
64	64	64	69
64	64	64	70
64	64	64	72
64	64	64	75
64	64	64	80
73.04	79	64	80
72.58	79	64	81
72.06	79	64	82
72.3	79	64	83
72.1	79	64	84
71.17	79	64	86
73.01	79	64	88
71.33	79	64	90
70.39	79	64	93
71.77	94	64	96
81.84	94	64	97
82.35	93	65	97
79.29	93	64	98
81.24	93	64	99
78.58	94	64	101
80.73	94	64	102
81.5	93	64	104
79.89	94	64	106
78.08	94	64	109
78.6	92	64	112
91.03	107	64	112
89.13	108	64	113
88	108	64	114
87.4	105	64	115
88.22	109	64	117
88.14	107	64	118
91.62	107	64	120
87.72	106	64	122
85.81	107	64	124
84.9	107	64	128
95.1	119	64	128
97.37	119	64	129
96.6	123	66	130
94.77	120	64	131
95.73	119	64	132
96.28	121	64	134
100.07	120	73	135
97.08	118	64	137
92.24	120	64	140
95.07	119	64	143
101.51	131	64	144
105.22	133	77	145
105.34	138	66	146
102.67	130	65	147
103.34	132	64	148
105.02	134	66	149
104.1	134	64	151
104.69	131	64	153
101.09	130	64	156
100.1	132	64	158
104.98	146	64	160
112.46	146	75	161
113.43	141	76	162
110.27	142	64	163
111.14	140	64	164
112.28	141	72	165
113.38	148	64	167
112.07	146	70	168
110.51	145	65	171
109.01	140	66	174
109.34	154	64	176
122.3	159	78	177
123.82	153	74	178
117.31	152	70	179
117.91	149	76	180
120.54	155	72	181
122.33	157	74	182
117.85	159	64	184
121.13	159	76	186
115.66	152	66	189
115.72	152	64	192
132.38	173	90	193
130.44	164	66	193
126.16	163	75	194
126.73	163	79	195
126.37	164	74	197
129.25	169	87	198
129.71	169	70	200
126.71	172	73	202
127.01	166	80	204
123.51	167	64	208
136.32	179	73	208
136.44	188	64	209
137.93	175	79	210
136.28	175	92	211
136.38	174	79	212
137.81	183	64	213
135.04	183	83	215
135.53	185	75	217
131.98	175	85	220
133.6	173	74	223
141.08	191	84	224
145.82	198	74	225
144.9	187	100	226
142.61	189	64	227
147.13	185	89	228
144.87	191	73	229
141.8	193	64	231
144.11	199	79	233
143.1	183	92	235
138.72	188	83	238
144.39	193	91	240
154.51	211	85	241
155.89	199	95	242
152.13	195	79	243
151.44	195	100	244
151.05	195	72	245
155.39	206	70	246
149.39	211	89	248
150.95	190	97	251
148.91	195	87	253
148.5	199	92	256
161.76	224	98	257
165.54	214	107	257
161.57	207	102	258
157.03	206	90	260
160.27	210	87	261
162.05	220	83	262
157.91	214	99	264
158.11	218	104	266
156.24	205	87	269
154.42	212	92	272
171.76	219	112	272
171.38	228	100	273
171.12	221	106	274
168.5	219	100	275
169.46	216	96	276
167.49	221	97	278
167.08	224	96	279
165.6	222	103	281
160.8	215	102	284
164.1	213	105	287
172.62	231	100	288
180.41	242	88	289
178.91	227	124	290
175.66	225	92	291
179.48	232	105	292
177.69	234	113	293
173.26	229	87	295
173.95	237	103	297
173.85	228	98	299
168.56	222	111	302
176.14	227	120	304
186.85	257	90	305
190.27	255	85	306
184.3	235	89	307
184.5	244	115	308
183.33	223	126	309
187.49	243	101	310
179.85	247	108	312
182.18	243	108	315
179.36	234	122	317
182.28	236	118	320
194.18	257	89	321
197.7	257	93	321
192.51	244	99	323
189.12	254	127	324
191.73	241	123	325
194.34	251	104	326
188.83	250	113	328
192.31	258	117	330
186.35	256	122	333
187.06	242	133	336
203.63	270	110	336
203.17	267	99	337
202.36	267	109	338
199.61	266	115	339
200.93	255	128	340
198.5	261	102	342
201.75	259	108	343
196.31	273	112	345
194.31	264	123	348
196.02	257	130	351
205.28	285	115	352
210.72	276	111	353
212.2	280	108	354
207.73	270	124	355
210.5	274	134	356
208.4	268	142	357
206.54	273	105	359
205.97	287	111	361
205.16	278	134	364
201.12	259	129	366
207.49	270	136	368
217.78	289	128	369
222.47	295	119	370
215.55	280	107	371
215.78	280	154	372
217.83	279	144	373
218.49	276	106	374
210.84	292	117	376
212.96	289	149	379
212.28	271	131	381
211.5	284	150	384
224.94	301	132	385
229.51	307	125	385
225.47	295	97	387
220.83	287	163	388
225	284	159	389
227.75	289	119	390
218.21	286	124	392
223.36	295	158	394
217.61	277	139	397
217.35	294	148	400
236.47	310	136	400
235.85	299	145	401
235.69	306	110	402
228.99	291	158	403
233.28	294	155	405
231.33	299	132	406
234.69	299	111	407
225.47	305	136	409
225.26	302	147	412
227.13	302	153	415
237.63	312	150	416
241.87	314	145	417
246.99	315	124	418
238.65	306	146	419
240.41	305	159	420
242.14	308	139	421
238.38	307	123	423
236.41	319	146	425
234.38	317	148	428
231.53	302	164	430
243.22	321	158	432
248.83	316	149	433
254.28	325	149	434
248.81	324	138	435
247.86	318	173	436
248.26	314	147	437
251.31	320	121	438
240.84	327	150	440
245.1	330	170	443
240.99	309	152	445
244.96	316	171	448
258.45	330	157	449
263.96	340	138	449
255.02	331	143	451
256.16	331	183	452
254.44	325	162	453
258.87	326	132	454
250.53	327	160	456
254.69	345	162	458
247.35	321	161	461
247.78	322	175	464
270.9	338	169	464
267.93	347	144	465
266.14	343	154	466
263.08	346	189	467
263.97	335	179	469
262.42	336	152	470
266.76	340	146	472
257.78	353	164	473
254.34	355	155	476
258.58	336	186	479
269.54	353	178	480
273.49	344	157	481
279.54	361	158	482
272.43	349	163	483
273.5	342	186	484
271.78	351	142	485
272.87	351	161	487
267.48	367	172	489
263.27	368	144	492
265.6	351	192	494
271.8	366	178	496
282.17	350	169	497
287.54	373	157	498
283.01	368	157	499
282.81	357	201	500
278.19	352	177	501
283.32	364	157	503
271.85	371	175	504
277.66	376	193	507
270.62	359	159	510
277.61	355	195	512
289.5	372	178	513
295.65	385	169	514
290.71	383	171	515
289.87	369	216	516
283.6	365	183	517
292.82	377	165	518
280.91	367	165	520
288.06	390	194	522
277.59	366	172	525
283.49	357	204	528
300.17	385	195	529
301.6	388	182	529
296.93	395	176	530
297.7	375	208	531
293.56	379	196	533
296.63	372	152	534
297.71	388	196	536
290.54	386	162	538
288.64	392	150	540
289.59	366	203	544
301.31	397	203	544
305.68	396	192	545
310.33	403	201	546
303.48	385	172	547
310.28	384	212	548
300.85	382	166	549
305.06	395	189	551
301.08	397	162	553
292.05	397	157	556
298.6	377	202	558
305.73	411	200	560
314.31	394	192	561
321.47	416	208	562
310.36	394	186	563
317.43	399	227	564
310.49	384	204	565
314.02	399	178	567
303.22	412	172	569
311.28	404	230	571
302.36	392	171	574
310.68	392	213	576
321.74	415	205	577
327.74	430	213	578
321.87	402	194	579
321.16	414	235	580
317.93	395	200	581
323.41	408	192	582
313.06	415	180	584
319.79	422	217	587
308.96	407	174	589
317.86	396	223	592
330.23	427	187	593
336.3	440	218	593
327.29	417	204	594
325.23	409	222	595
328.6	424	210	597
328.5	419	195	598
328.5	425	229	600
323.03	430	186	602
319.31	422	178	604
323.14	408	238	608
335.01	437	201	608
340.6	437	231	609
339.27	454	232	610
336.74	420	219	611
341.1	438	227	612
331.12	430	201	614
335.5	407	196	615
333.15	436	188	617
327.87	442	189	620
331.36	423	218	623
338.17	447	213	624
349.31	450	244	625
348.8	463	243	626
342.33	433	226	627
349.34	452	233	628
339.11	441	224	629
343.74	421	195	631
335.48	435	193	633
345.88	447	260	635
333.55	431	195	638
342.99	430	207	640
355.39	456	246	641
359.56	469	239	642
350.31	447	230	643
353.09	451	245	644
348.66	443	239	645
356.87	453	207	646
344.41	441	201	648
353.27	462	251	651
343.41	446	208	653
348.46	445	251	656
359.23	450	216	657
369.24	483	275	657
358.53	457	243	658
357.07	458	250	660
359.96	459	248	661
360.1	466	220	662
358.95	451	205	664
358.69	458	256	666
354.94	471	213	669
352.32	441	258	672
367.98	465	223	672
371.23	465	261	673
367.48	498	240	674
372.47	467	256	675
371.32	474	219	676
362.28	477	245	678
370.93	444	235	679
366.69	459	218	681
358.82	484	228	684
363.12	471	264	687
370.58	480	232	688
378.6	479	266	689
381.19	513	267	690
375.22	462	247	691
380.91	475	223	692
371.44	477	255	693
378.11	458	240	695
368.14	469	232	697
378.62	495	286	699
367.23	481	243	702
374.03	483	244	704
384.81	485	258	705
391.33	509	280	706
381.46	468	258	707
388.06	488	237	708
379.92	480	268	709
389.32	488	254	710
375.6	484	247	712
386.23	495	250	715
375.81	492	257	717
381.81	487	279	720
388.67	500	252	721
398.64	523	285	721
391.54	480	273	723
390.54	494	246	724
392.73	490	280	725
392.68	495	263	726
388.08	476	246	728
394.69	503	257	730
386.61	510	267	733
385.64	474	293	736
399.15	514	263	736
406.44	530	285	737
399.07	505	280	738
403.66	491	288	739
402.75	508	258	740
392.34	498	266	742
403.17	491	259	743
399.78	495	261	745
391.31	523	272	748
396.45	507	300	751
401.63	525	273	752
411.51	525	274	753
411.95	536	292	754
410.04	507	295	755
411.43	516	258	756
403.14	502	267	757
408.2	496	280	759
401.9	496	271	761
411.53	538	308	764
397.94	518	273	766
406.22	526	268	768
419.47	527	278	769
422.26	547	304	770
417.25	518	304	771
418.71	527	265	772
413.82	517	271	773
420.09	503	286	774
407.85	510	279	776
420.91	552	291	779
407.67	533	279	781
408.83	518	275	784
424.28	533	284	785
431.16	560	311	785
424.03	527	266	787
425.22	542	280	788
425.74	529	286	789
424.4	518	271	790
415.96	516	283	792
431.61	566	301	794
417.18	545	279	797
416.79	514	309	800
431.83	547	279	800
439.02	573	320	801
431.37	545	266	802
436.45	528	318	803
429.99	549	280	805
426.56	541	275	806
436.3	526	300	807
431.71	544	295	809
425.88	576	293	812
427.66	525	314	815
428.69	559	285	816
447.36	564	304	817
442.69	584	319	818
442.93	552	278	819
440.16	559	280	820
435.05	542	285	821
438.79	538	290	823
437.96	549	306	825
441.27	582	308	828
430	528	319	830
437.88	568	299	832
448.21	545	294	833
456.02	594	323	834
447.31	563	288	835
450.69	563	293	836
445.42	553	293	837
451.58	538	303	838
441.84	558	320	840
452.25	596	337	843
437.56	535	316	845
442.15	563	313	848
453.69	575	293	849
466.38	605	323	849
453.23	574	303	851
454.28	572	301	852
455.87	567	306	853
456.35	562	277	854
451.52	548	320	856
462.81	608	345	858
446.5	552	324	861
449.15	554	343	864
464.36	589	306	864
471.92	620	332	865
459.33	578	303	866
467.6	586	336	867
460.72	580	296	869
460.43	574	291	870
466.32	561	335	872
463.39	582	328	873
459	619	337	876
460.48	564	346	879
460.1	600	328	880
478.35	597	317	881
474.79	631	342	882
471.2	589	288	883
471.09	595	325	884
467.82	572	302	885
471.19	569	287	887
472.43	586	328	889
468.33	633	348	892
465.72	558	354	894
466.16	601	338	896
482.03	603	329	897
489.47	642	353	898
477.13	600	303	899
481.36	606	316	900
476.27	604	315	901
481.69	581	281	903
475.38	601	348	904
482.36	629	343	907
469.01	569	354	910
477.76	614	342	912
485.91	616	336	913
500.52	645	357	914
484	614	314	915
485.89	621	307	916
485.08	619	321	917
491.55	584	293	918
482.05	592	353	920
494.7	629	356	922
478.25	600	358	925
485	609	368	928
494.29	624	337	929
506.92	654	361	929
490.08	627	320	930
498.09	635	371	931
490.27	633	312	933
494.55	597	303	934
496.46	599	364	936
499.93	624	359	938
493.16	637	372	940
490.82	591	378	944
496.29	636	349	944
509.23	606	350	945
504.97	668	369	946
506.26	642	333	947
504.68	648	320	948
496.99	611	327	949
503.17	604	316	951
510.22	632	373	953
499.1	645	381	956
499.96	600	392	958
501.65	650	364	960
512.94	615	358	961
517.55	679	382	962
511.2	654	335	963
513.22	658	335	964
505.69	618	342	965
512.85	617	302	967
506.8	645	373	969
519.37	658	384	971
502.41	605	393	974
509.03	654	378	976
515.56	656	359	977
532.35	691	390	978
515.75	663	322	979
519.76	644	348	980
516.26	665	345	981
521.07	631	312	982
514.95	624	383	984
525.91	657	389	987
512.37	630	403	989
517.09	666	404	992
525.3	668	348	993
538.07	703	399	993
521.97	672	336	994
526.5	649	361	995
524.65	674	359	997
527.44	646	316	998
528.13	637	389	1000
530.15	668	370	1002
525.76	668	376	1004
520.92	625	410	1008
529.94	680	401	1008
540.35	645	358	1009
535.48	707	408	1010
540.08	683	345	1011
533.57	689	372	1012
530.81	661	372	1014
533.17	631	330	1015
542.38	683	378	1017
532.16	683	380	1020
531.01	637	414	1023
533.66	694	411	1024
543.33	660	371	1025
546.59	720	418	1026
545.92	695	357	1027
546.49	697	386	1028
535.47	653	364	1029
544.84	661	345	1031
540.18	689	389	1033
550.49	688	395	1035
534.93	636	412	1038
542.36	707	399	1040
544.9	681	381	1041
561.66	728	396	1042
549.09	704	351	1043
553.09	672	377	1044
544.48	708	373	1045
558.26	668	354	1046
548.85	702	418	1048
557.52	699	404	1051
544.53	681	410	1053
547.92	722	450	1056
554.19	696	374	1057
570.4	741	411	1057
555.83	707	361	1058
556.44	680	392	1060
555.54	708	375	1061
562.59	678	369	1062
559.03	666	429	1064
565.47	716	418	1066
559.54	706	424	1069
553.05	659	455	1072
561.56	729	388	1072
570.36	680	425	1073
567.64	753	371	1074
573.89	711	446	1075
563.38	700	395	1076
562.67	691	383	1078
566.58	677	373	1079
574.71	731	433	1081
562.95	705	437	1084
564.84	674	441	1087
566.38	744	410	1088
578.09	684	401	1089
579.52	767	423	1090
578.68	717	386	1091
574.59	715	402	1092
569.57	705	380	1093
575.48	687	372	1095
571.68	741	442	1097
583.28	719	446	1099
565.65	686	451	1102
577.43	742	423	1104
578.9	727	413	1105
593.42	753	436	1106
582.48	716	397	1107
583.24	711	398	1108
574.96	729	380	1109
588.87	715	386	1110
580.42	748	442	1112
591.82	734	454	1115
575.59	714	442	1117
584.51	752	464	1120
585.12	736	416	1121
602.34	766	446	1121
588.76	726	409	1123
586.66	721	403	1124
587.66	741	390	1125
596.16	711	399	1126
587.39	690	454	1128
602.48	762	455	1130
588.5	736	448	1133
585.68	703	468	1136
596.76	767	440	1136
603.68	771	420	1137
599.45	762	418	1138
600.75	722	451	1139
596.28	755	413	1140
595.15	720	382	1142
600.19	699	413	1143
607.49	775	456	1145
593.99	752	461	1148
598.89	715	502	1151
597.73	762	436	1152
610.18	732	436	1153
609.15	782	433	1154
610.72	752	424	1155
605.2	757	418	1156
602.27	717	396	1157
606.05	735	422	1159
608.36	786	459	1161
613.71	767	470	1164
601.51	712	482	1166
606.89	771	447	1168
612.16	776	445	1169
621.84	797	434	1170
614.84	765	428	1171
614.89	746	431	1172
607.81	743	409	1173
618.86	750	437	1174
611.26	798	474	1176
623.06	776	473	1179
610.62	750	480	1181
611.81	784	459	1184
619.01	791	454	1185
632.7	808	433	1185
618.93	779	431	1187
620.62	761	444	1188
619.53	749	416	1189
627.38	763	451	1190
615.35	726	483	1192
635.64	813	483	1194
618.69	778	494	1197
622.15	748	482	1200
629.23	802	451	1200
638.33	818	444	1201
632.01	793	441	1202
632.43	764	461	1203
