Ave Lat	Max Lat	Min Lat	Cycle
64	64	64	65
64	64	64	67
64	64	64	70
64	64	64	75
67.92	79	64	80
72.51	79	64	82
75.96	84	64	84
75.5	84	64	85
77.64	84	64	87
78.12	84	64	90
76.18	84	64	93
78.04	94	64	96
80.87	94	64	98
81.85	99	64	100
86.09	99	64	101
85.78	99	64	103
91.87	104	64	105
89.08	104	64	107
91.38	104	64	108
89.94	104	64	111
90.9	106	64	113
88.62	108	66	114
90.79	112	64	116
95.2	113	64	117
94.25	112	64	119
98.9	119	64	121
99.93	119	64	122
101.33	124	64	124
99.96	124	64	126
101.11	124	64	128
97.48	124	64	129
98.31	124	64	131
101.05	127	64	132
99.71	124	64	133
103.46	125	64	135
107.86	133	64	137
109.01	133	64	138
111.4	139	67	140
109.75	139	73	142
110.24	139	64	144
105.4	134	68	145
105.83	138	64	146
108.59	138	64	148
108.81	139	69	149
112.29	138	64	151
115.04	146	78	152
115.39	143	71	154
121.21	152	64	156
118.26	153	64	157
118.16	154	64	160
112.38	149	77	161
113.31	148	75	162
114.56	151	64	164
118.67	148	64	165
119.68	153	69	166
123.39	159	68	168
121.65	155	83	169
126.07	156	64	171
128.46	164	79	173
120.31	163	64	176
124.08	169	69	177
122.24	154	80	178
121.83	156	78	180
125.99	162	71	181
128.2	159	79	182
128.78	166	77	184
132.5	170	97	185
132.35	167	75	187
133.58	176	85	189
135.2	171	69	191
126.75	176	75	192
132.9	173	86	194
129.29	161	88	195
134.72	176	94	196
134.79	173	85	198
136.86	172	77	200
139.24	179	95	201
139.61	178	77	203
144.35	186	84	204
141.03	184	75	207
137.54	191	81	208
140.45	186	91	209
138.71	173	92	211
143.97	183	97	212
143.1	184	82	213
145.53	183	74	215
144.64	190	87	217
149.11	189	89	218
151.73	191	88	220
148.44	195	85	222
148.43	197	84	224
144.17	197	99	225
148.87	186	96	226
149.1	191	76	228
152.06	198	80	229
154.65	194	110	231
152.27	201	81	232
152.34	202	102	234
157.66	203	90	236
160.98	205	100	237
154.65	209	90	240
156.71	212	79	241
156.1	195	111	242
154.23	201	87	244
159.46	208	95	245
162.88	208	115	246
160.47	210	96	248
161.37	216	114	249
165.06	214	112	251
167.84	217	98	253
163.24	209	64	255
158.89	227	86	256
166.43	225	114	258
162.63	205	112	259
163.19	209	98	261
172.54	222	120	262
166.49	219	97	264
170.15	218	113	265
172.37	229	115	267
177.27	228	108	268
173.7	231	111	271
165.2	236	78	272
173.49	222	112	273
170.65	219	94	275
171.05	222	93	276
175.47	228	108	278
178.34	234	111	279
174.18	233	64	281
180.12	241	124	282
184.29	243	99	284
180.57	246	101	286
176.1	251	87	288
179.71	233	117	289
179.99	232	101	291
178.67	234	107	292
181.48	235	118	293
187.32	244	119	295
180.99	246	111	296
184.44	255	79	298
191.89	254	109	300
191.76	254	113	301
185.99	263	112	304
186.77	254	91	305
188.82	245	141	306
182.66	247	114	308
191.33	241	108	309
194.09	259	122	310
191.18	260	126	312
192.17	263	90	313
196.49	268	123	315
201.03	264	112	317
194.12	266	125	320
194.03	278	84	321
198	256	130	322
191.04	257	110	323
193.84	254	104	325
202.77	263	132	326
199.46	270	121	328
202.33	275	99	329
203.58	273	131	331
209.3	279	118	332
205.71	277	124	335
197.89	291	77	336
206.88	256	145	337
199.68	258	124	339
199.37	269	116	340
207.44	277	119	342
211.71	275	118	343
207.73	289	95	345
212.31	280	144	346
217.57	284	123	348
211.63	285	130	350
208.07	306	85	352
212.3	275	145	353
208.26	272	126	355
207.45	272	124	356
213.62	292	107	357
220.78	288	144	359
212.7	300	105	361
219.19	286	141	362
225.17	293	124	364
219.96	291	131	365
220.58	321	136	368
215.95	283	100	369
216.84	284	136	370
213.01	277	138	372
221.43	277	114	373
227.04	302	155	374
226.34	308	113	376
222.36	297	120	377
227.86	291	131	379
233.99	306	137	381
223.74	286	137	384
227.42	313	109	385
226.92	296	131	386
220.59	296	137	387
225.74	288	119	389
237.36	313	159	390
230.49	312	125	392
234.35	319	130	393
236.89	304	164	395
238.16	316	134	397
235.97	307	148	399
228.93	323	124	400
237.65	298	145	402
229.35	307	150	403
230.84	292	133	404
240.35	328	130	406
242.73	325	131	407
242.21	330	140	409
245.69	325	172	410
250.26	324	146	412
241.97	307	142	414
237.4	335	136	416
241.62	314	157	417
243.37	322	159	419
239.47	305	163	420
245.4	342	137	421
252.56	334	176	423
245.59	344	144	425
256.45	329	184	426
255.54	336	153	428
250.29	317	148	429
249.88	336	147	432
