Ave Lat	Max Lat	Min Lat	Cycle
44	44	44	44
44	44	44	45
44	44	44	45
44	44	44	46
44	44	44	47
44	44	44	48
44	44	44	49
44	44	44	50
44	44	44	53
44	44	44	60
55.83	59	46	60
54.85	59	44	61
55.18	59	44	61
55.72	59	44	62
55.24	59	44	63
54.09	59	44	64
54.67	59	44	65
54.4	59	44	66
53.98	59	44	69
54.21	59	44	74
64.47	74	44	76
66.06	74	44	77
66.21	74	47	77
67.47	74	50	78
66.47	74	44	79
65.59	74	44	80
66.43	74	51	80
64.57	74	44	82
65.11	74	44	84
65.49	74	49	88
72.15	89	44	92
77.91	89	60	92
76.77	89	57	93
78.35	89	46	94
78.48	88	51	94
75.64	89	44	95
77.3	89	44	96
76.22	89	44	98
76.08	89	52	100
76.57	89	46	103
80.66	102	44	108
88.18	102	73	108
87.34	104	53	109
89.6	103	59	109
90.25	103	66	110
86.97	102	51	111
88.18	100	54	112
87.69	103	59	113
87.34	103	58	115
87.95	103	61	118
87.53	111	44	124
98.37	115	56	124
98.38	118	68	125
99.55	116	63	125
102.33	118	80	126
98.55	117	66	127
98.57	113	65	128
99.3	118	61	129
99.34	116	52	130
97.65	115	62	133
97.87	114	58	138
108.45	128	69	140
109	132	74	141
111.48	128	86	141
112.78	131	70	142
109.74	128	66	143
110.25	130	78	144
110.41	129	75	145
109.59	129	77	146
108.61	128	64	148
109.85	128	69	153
116.1	138	68	156
120.8	143	84	156
120.79	140	86	157
124.9	145	85	158
122.98	142	78	158
120.53	142	80	159
121.39	142	92	160
120.63	143	88	162
119.66	143	76	164
121.46	141	89	168
123.92	152	72	172
131.68	158	95	172
130.6	154	81	173
135.8	158	96	173
134.88	154	90	174
130.76	157	89	175
132.64	155	86	176
131.99	155	102	177
132.1	157	94	179
132.38	152	91	183
132.75	163	81	188
141.14	173	104	188
142.52	167	96	189
143.61	170	110	189
145.73	172	104	190
142.28	168	101	191
142.46	167	99	192
143.58	167	95	193
144.57	172	109	194
142.05	170	102	197
143.34	169	93	203
151.33	183	109	204
153.06	181	99	205
154.53	179	125	205
155.13	182	117	206
153.31	179	105	207
153.62	180	101	208
155.85	181	108	209
154.94	182	124	210
153.54	182	109	213
154.18	179	109	217
160.35	195	101	220
162.82	191	93	220
164.16	192	111	221
167.67	197	125	222
164.66	192	107	223
165.2	193	117	223
166.49	196	114	224
164.03	192	118	226
165	196	122	228
166.83	194	136	232
167.21	201	114	236
173.85	207	107	236
175.34	205	125	237
178.72	208	139	237
175.93	206	107	238
175.55	208	118	239
177.77	208	128	240
175.26	205	126	241
176.83	210	133	243
178.35	207	142	247
177.39	216	128	252
183.53	217	137	252
186.36	219	120	253
188.07	216	147	253
188.13	221	122	254
187.42	217	126	255
188.24	220	134	256
187.03	214	139	257
188.18	220	145	259
188.33	219	144	261
186.03	223	137	267
195.6	231	156	268
197.24	232	131	269
198.59	230	159	269
198.65	234	135	270
198.27	232	138	271
199.83	233	147	272
199.03	227	144	273
197.37	230	159	274
199.49	228	151	277
197.3	233	157	281
204.08	245	149	284
207.38	238	146	284
210.03	245	156	285
210.22	247	148	286
207.82	247	135	287
210.95	248	162	287
210.63	242	154	288
207.89	242	141	290
209.88	244	161	292
211	246	167	296
210.54	259	162	300
217.72	252	160	300
218.51	258	165	301
221.93	254	161	301
220.76	253	184	302
219.9	255	144	303
220.13	260	168	304
219.88	257	156	305
220.51	257	176	307
222.24	258	170	311
222.26	270	177	316
227.48	266	183	316
229.41	272	163	317
231.39	266	184	317
231.19	268	175	318
230.49	267	157	319
232.69	270	172	320
228.59	271	158	321
232.55	271	190	323
233.05	263	183	326
229.86	268	187	332
240.79	284	197	332
240.4	283	177	333
241.13	281	199	333
241.64	283	190	334
241.86	279	170	335
243	282	186	336
240.48	282	171	337
242.99	283	204	338
243.77	275	194	341
241.72	277	199	345
248.55	297	205	348
251.67	290	186	348
252.9	298	206	349
251.47	298	198	350
252.3	292	183	351
255.31	295	212	351
253.71	296	193	352
250.79	295	182	354
253.84	296	204	356
255.39	289	207	360
255.28	311	211	364
261.98	306	192	364
262.25	312	212	365
263.43	310	210	366
263.35	300	184	366
265.97	308	216	367
264.1	304	195	368
262.9	305	190	369
264.32	311	208	371
266.54	301	219	375
266.4	319	223	380
273.03	320	224	380
272.23	325	206	381
275.02	319	228	381
275.37	318	223	382
275.27	313	199	383
277.1	322	200	384
271.5	313	203	385
275.69	325	211	387
278.51	315	222	390
273.84	317	230	396
287.19	334	244	396
283.86	340	219	397
284.52	330	240	397
285.08	328	238	398
287.14	327	214	399
288.44	336	208	400
282.74	326	213	401
288.75	339	239	402
286.67	321	226	405
286.24	326	235	410
293.23	349	242	412
296.48	336	226	413
296.63	349	252	413
294.78	342	237	414
297.29	336	205	415
299.84	343	219	416
297.51	340	242	416
295.67	335	225	418
298.39	351	231	420
299.5	336	247	424
300.88	346	249	428
306.22	363	225	428
307.26	364	252	429
306.99	352	252	430
308.44	349	211	430
310.91	354	269	431
307.41	354	228	432
307.35	348	240	434
308.83	363	244	435
311.5	351	254	439
309.88	355	261	444
318.94	376	273	444
316.66	379	240	445
318.89	365	264	445
319.48	365	264	446
319.9	360	219	447
319.19	366	243	448
316.75	367	251	449
320.84	377	255	451
323.11	363	266	454
318.47	365	266	460
330.89	391	280	460
329.73	394	246	461
329.29	374	278	461
328.31	375	274	462
331.42	374	231	463
330.62	376	258	464
327.74	377	266	465
333.22	391	287	466
330.91	373	266	469
331.23	378	272	474
337.32	399	272	476
340.92	385	254	477
341.18	408	287	477
338.49	387	285	478
340.76	387	241	479
342.67	386	273	480
341.12	391	290	480
341.05	384	281	482
344.19	406	259	484
342.29	384	276	488
345.33	394	285	492
351.27	406	262	492
351.58	423	290	493
351.63	401	294	494
353.18	393	256	494
352.38	395	309	495
351.83	398	287	496
349.97	394	296	498
354.49	412	270	500
354.53	395	293	503
354.52	408	285	508
362.86	419	306	508
361.24	432	277	509
364.32	413	310	509
363.37	405	306	510
363.47	409	265	511
362.12	406	299	512
360.92	413	304	513
365.43	422	278	515
366.09	409	306	518
361.55	413	299	524
373.5	430	303	524
373.65	442	284	525
373.3	425	325	525
373.08	428	311	526
376.91	420	278	527
373.79	416	311	528
370.78	425	316	529
376.12	433	307	530
375.51	424	290	533
373.41	411	310	538
383.54	444	313	540
383.61	455	294	541
385.24	429	335	541
382.11	443	318	542
387.18	428	291	543
385.33	433	316	544
383.8	435	317	545
383.3	432	321	546
388.87	447	303	548
385.21	437	323	553
391.23	445	322	556
393.92	457	308	556
396.88	467	341	557
394.99	454	318	558
396.16	436	306	558
397.8	447	322	559
395.71	449	332	560
392.62	447	345	562
398.52	462	307	564
398.13	450	339	568
400.15	458	330	572
405.36	469	337	572
404.84	480	323	573
408.27	469	344	573
406.57	447	333	574
409.14	461	315	575
406.67	457	340	576
402.64	459	346	577
409.65	475	321	579
410.82	465	347	583
407.05	467	336	588
417.04	481	349	588
417.57	481	336	589
417.75	465	355	589
417.05	481	332	590
421.18	475	330	591
417.36	464	349	592
414.59	473	357	593
420.46	488	344	594
419.81	470	335	597
416.54	463	349	603
430.06	494	362	604
427.77	491	341	605
428.13	479	365	605
427.28	493	340	606
429.68	474	345	607
429.77	482	363	608
427.34	486	364	609
428.47	494	351	610
433.77	482	349	613
428.59	481	355	617
436.29	494	371	620
439.57	504	332	620
440.21	504	376	621
438.41	499	352	622
439.14	485	359	623
442.86	497	376	623
439.69	500	368	624
437.27	494	383	626
443.53	507	360	628
442.44	490	367	632
445.3	508	363	636
449.17	515	346	636
449.37	515	380	637
452.78	512	376	637
448.72	491	361	638
454.27	507	373	639
451.1	507	381	640
446.98	499	386	641
454.09	517	371	643
453.79	501	372	647
452.89	523	377	652
461.6	529	394	652
460.95	527	351	653
462.58	513	389	653
459.14	525	374	654
464.9	522	384	655
463.18	510	392	656
457.17	516	384	657
465.2	528	375	659
465.52	515	383	661
458.63	516	382	667
476.37	543	407	668
472.27	539	364	669
471.64	528	394	669
471.42	535	383	670
472.6	529	391	671
475.7	535	420	672
471.48	528	398	673
472.89	542	389	674
476.55	525	398	677
472.67	523	391	681
480.59	550	393	684
483.33	553	374	684
484.23	553	392	685
482.29	546	391	686
483.4	530	389	687
487.28	547	410	687
484.33	541	409	688
480.28	537	415	690
488.45	556	403	692
486.51	538	407	696
488.99	562	393	700
493.82	565	378	700
492.24	565	401	701
497.1	560	410	701
493.35	544	402	702
498.08	557	404	703
495.38	555	427	704
491.12	546	416	705
